ID;CODE_PRODUIT;PRIX_TTC;STOCK;CODE_TVA;DISPO;ETAT;DESIGNATION;FABRIQUANT;CONTENANCE;DEGRE;CATEGORIE
1743;1743;0.71;408;3;both;1;COCA COLA SANS SUCRE 33BTE X24;;33;0;0
1745;1745;0.65;24;3;both;1;FANTA CITRON 33BTE            ;;33;0;0
1746;1746;0.77;575;3;both;1;FANTA ORANGE 33BTE            ;;33;0;0
1750;1750;0.66;336;3;both;1;ORANGINA JAUNE 33BTE          ;;33;0;0
1756;1756;0.71;323;3;both;1;SCHWEPPES INDIAN TONIC 33BTE  ;;33;0;0
1761;1761;0.3;696;3;both;1;EAU SOURCE CRISTALINE 150PET  ;;150;0;0
1762;1762;0.24;13171;3;both;1;EAU SOURCE CRISTALINE 50PET   ;;50;0;0
1766;1766;0.9;144;3;both;1;BADOIT 100VC                  ;;100;0;0
1767;1767;0.75;220;3;both;1;BADOIT 50VC                   ;;50;0;0
1768;1768;2.73;0;4;both;1;PERRIER S/ PLACE 33CL         ;;33;0;0
1776;1776;0.71;-390;3;both;1;X30 COCA SANS SUCRE 33BTE X30 ;;33;0;0
1779;1779;1.18;873;3;both;1;SAN PELLEGRINO 100VC          ;;100;0;0
1780;1780;0.86;1480;3;both;1;SAN PELLEGRINO 50VC           ;;50;0;0
1782;1782;0.66;0;3;both;1;VICHY ST YORRE 33VP           ;;33;0;0
1783;1783;1;257;3;both;1;VITTEL 100VC                  ;;100;0;0
1784;1784;0.86;73;3;both;1;VITTEL 25VC                   ;;25;0;0
1785;1785;0.79;0;3;both;1;VITTEL 50VC                   ;;50;0;0
1786;1786;0.65;649;3;both;1;PERRIER 33BTE                 ;;33;0;0
1804;1804;0.9;59;3;both;1;EVIAN 50VC                    ;;50;0;0
1805;1805;42.4;-8;2;both;1;CARTOUCHE CO2 10KG            ;;100;0;0
1806;1806;51.6;8;2;both;1;CARTOUCHE GAZ MIXTE 10KG      ;;100;0;0
1811;1811;18.4;17;3;both;1;CAFE MOULU PERLE NOIRE 1KG    ;;100;0;0
1812;1812;14;0;3;both;1;SUCRE CASSONADE ANTILLAISE 5KG;;100;0;0
1813;1813;2.39;0;3;both;1;SUCRE BUCHETTES 100 X 4G      ;;100;0;0
1835;1835;4.67;1;2;both;1;NAPPE PAPIER 10X1.20M         ;;100;0;0
1837;1837;8.27;0;2;both;1;PAILLES BLANCHES X500 NON EMB.;;100;0;0
1841;1841;2.55;0;2;both;1;TASSES A CAFE ANSES 20CL X50  ;;100;0;0
1851;1851;18.4;6;3;both;1;CAFE GRAIN PERLE NOIRE 1KG    ;;100;0;0
1858;1858;1.91;697;3;both;1;COCA COLA REG 125PET X12      ;;125;0;0
1866;1866;9.76;0;3;both;1;SAUCISSE SECHE RUSTADOU AU KG ;;100;0;0
1868;1868;0.93;33;2;both;1;VALISETTE 1 BLLE              ;;100;0;0
1872;1872;5.35;67;2;both;1;CAISSE BOIS 12BLLES X33CL VIDE;;100;0;0
1884;1884;16.64;0;2;both;1;COF BOIS NOIR ECHEC + ACCESS  ;;100;0;0
1885;1885;16.64;0;2;both;1;COF BOIS FLASQUE + ENTO INOX  ;;100;0;0
1892;1892;10.79;0;2;both;1;COFFRET V2 2 PIECES           ;;100;0;0
1902;1902;2.03;21;2;both;1;CORB. BAMBOU RECT NATUREL PM  ;;100;0;0
1904;1904;2.38;-1;2;both;1;CORB BAMBOU RECT NATUREL GM   ;;100;0;0
1917;1917;2.5;0;2;both;1;RANGE COUVERT BOIS MARRON     ;;100;0;0
1924;1924;1.43;44;2;both;1;VALISETTE 2 BLLES             ;;100;0;0
1925;1925;1.8;62;2;both;1;VALISETTE 3 BLLES             ;;100;0;0
1932;1932;2.34;-1;2;both;1;CHOPE BARBAR VERRE TREMPE 29CL;;100;0;0
1933;1933;2.39;-4;2;both;1;CHOPE BARBAR 45CL             ;;100;0;0
1934;1934;1.64;-1;2;both;1;CHOPES 25CL BO OR/METAL       ;;100;0;0
1935;1935;2.1;0;2;both;1;CHOPES 50CL BO OR/METAL       ;;100;0;0
1936;1936;4.02;0;2;both;1;CHOPE GRES CHIMAY 50CL        ;;100;0;0
1937;1937;3.36;0;2;both;1;CHOPE HB 100CL                ;;100;0;0
1938;1938;1.66;-8;2;both;1;CHOPE LINDEMANS FARO          ;;100;0;0
1939;1939;0.01;0;2;both;1;CHOPE SCHLENKERLA 40CL        ;;100;0;0
1941;1941;2.27;227;2;both;1;VERRE PAGE 24                 ;;100;0;0
1942;1942;1.99;0;2;both;1;PINTE CARLING 50CL            ;;100;0;0
1943;1943;2.89;-133;2;both;1;PIED KWAK SANS VERRE          ;;100;0;0
1944;1944;7.75;0;2;both;1;PIED KWAK QUADRO SANS VERRE   ;;100;0;0
1945;1945;2;1068;2;both;1;VERRE JEAN PRIMUS 50CL        ;BRASSERIE HAATCH;100;0;0
1946;1946;0.01;0;2;both;1;VERRE 35CL MC                 ;;100;0;0
1947;1947;1.52;-12;2;both;1;VERRE ABBAYE DE FLOREFFE 25 CL;;100;0;0
1948;1948;2.02;-6;2;both;1;VERRE ABBAYE ROCS 33CL        ;;100;0;0
1949;1949;2.01;-6;2;both;1;VERRE AB. ROCS / MONTAGNARDE  ;;100;0;0
1950;1950;2.39;6;2;both;1;VERRE ACHEL 33CL              ;;100;0;0
1951;1951;1.6;0;2;both;1;VERRE AUTOUR D'UNE BIERE GUSTO;;100;0;0
1952;1952;1.01;0;2;both;1;VERRE AUTOUR D'UNE BIERE 25CL ;;100;0;0
1953;1953;1.17;0;2;both;1;VERRE AUTOUR D'UNE BIERE 50CL ;;100;0;0
1957;1957;2.2;-36;2;both;1;VERRE SKUMENN 33CL            ;;100;0;0
1958;1958;2.45;-24;2;both;1;VERRE BARBAR 45CL             ;;100;0;0
1959;1959;0.45;-48;2;both;1;VERRE BAVIK 25CL              ;;100;0;0
1960;1960;1.4;-18;2;both;1;VERRE BAVIK PIED 25CL         ;;100;0;0
1966;1966;1.99;0;2;both;1;VERRE BLANCHE  FLOREFFE 25 CL ;;100;0;0
1967;1967;3.14;-24;2;both;1;VERRE BLANCHE BRUXELLES 50 CL ;;100;0;0
1968;1968;2.06;-138;2;both;1;VERRE BLANCHE BRUXELLES 33 CL ;;100;0;0
1970;1970;0.94;0;2;both;1;VERRE BO 33CL OR-METAL        ;;100;0;0
1973;1973;2.04;18;2;both;1;VERRE BOON FRAMBOISE 25 CL    ;;100;0;0
1976;1976;1.87;6;2;both;1;VERRE BOURGOGNE FLANDRES 25CL ;;100;0;0
1978;1978;2.03;0;2;both;1;VERRE BRIGAND 25 CL           ;;100;0;0
1979;1979;2.03;12;2;both;1;VERRE BRIGAND 33 CL           ;;100;0;0
1980;1980;2.06;-12;2;both;1;VERRE BROOKLYN 33CL           ;;100;0;0
1981;1981;2.52;-12;2;both;1;VERRE BRUGSE ZOT 33           ;;100;0;0
1982;1982;1.81;-26;2;both;1;VERRE BUSH                    ;;100;0;0
1983;1983;3.13;-30;2;both;1;VERRE BUSH NEW 33CL           ;;100;0;0
1984;1984;0.01;0;2;both;1;VERRE CAFFREYS 25CL           ;;100;0;0
1985;1985;0.01;0;2;both;1;VERRE CAFFREYS 50CL           ;;100;0;0
1987;1987;0.01;0;2;both;1;VERRE CARLING 25CL            ;;100;0;0
1988;1988;2.59;-15;2;both;1;VERRE CAROLUS 33CL            ;;100;0;0
1989;1989;2.22;-30;2;both;1;VERRE CAROLUS 25 CL           ;;100;0;0
1990;1990;2.44;-24;2;both;1;VERRE CAROLUS 15 CL           ;;100;0;0
1992;1992;2.78;0;2;both;1;VERRE CAROLUS CUVEE/KEISER 33 ;;100;0;0
1993;1993;1.98;-115;2;both;1;VERRE CUVEE TROLLS JAUGE 25CL ;;100;0;0
1994;1994;2.63;-6;2;both;1;VERRE CUVEE DES TROLLS 50 CL  ;;100;0;0
1995;1995;3.98;120;2;both;1;VERRE CELTIKA                 ;;100;0;0
1996;1996;3.86;0;2;both;1;VERRE CHARLES QUINT 4 ANSES 33;BRASSERIE HAATCH;100;0;0
1997;1997;2.56;-78;2;both;1;VERRE CHIMAY 25 CL            ;;100;0;0
1998;1998;2;0;2;both;1;VERRE CHIMAY CLASSIQUE 33CL   ;;100;0;0
1999;1999;4.17;-19;2;both;1;DESTOCKAGE VERRES 25/33/50CL  ;;100;0;0
2000;2000;1.67;3;2;both;1;DESTOCKAGE VERRES 25/33/50CL  ;;100;0;0
2001;2001;2.78;-53;2;both;1;VERRE CHOUFFE JAUGE 50CL      ;;100;0;0
2002;2002;2.27;0;2;both;1;VERRE CHOUFFE HOUBLON 33 CL   ;;100;0;0
2004;2004;2.17;0;2;both;1;VERRE CINEY 25 CL             ;;100;0;0
2005;2005;1;24;2;both;1;VERRE COCA                    ;;100;0;0
2006;2006;2.01;-2;2;both;1;VERRE COFFEE CHOUFFE 15 CL    ;;100;0;0
2007;2007;0.01;0;2;both;1;VERRE CONNEMARA               ;;100;0;0
2008;2008;1.5;156;2;both;1;VERRE COPERES 25CL            ;;100;0;0
2009;2009;3.07;0;2;both;1;VERRE CHARLES QUINT           ;BRASSERIE HAATCH;100;0;0
2010;2010;1.16;-6;2;both;1;VERRE DE KONNINCK 25 CL       ;;100;0;0
2011;2011;1.48;0;2;both;1;VERRE DE KONNINCK 33 CL       ;;100;0;0
2012;2012;2.22;-1;2;both;1;VERRE DELIRIUM 25CL           ;;100;0;0
2013;2013;2.22;-6;2;both;1;VERRE DELIRIUM 33CL           ;;100;0;0
2014;2014;2.55;0;2;both;1;VERRE DELIRIUM NOEL 33CL      ;;100;0;0
2015;2015;2.5;0;2;both;1;VERRE DEMI DE MELEE           ;;100;0;0
2016;2016;2.77;48;2;both;1;VERRE DE RANK 33 CL           ;;100;0;0
2017;2017;1;0;2;both;1;VERRE DIEKIRCH 25CL           ;;100;0;0
2018;2018;1.93;0;2;both;1;VERRE DUCHESSE DE BOURGOGNE   ;;100;0;0
2019;2019;1.1;-6;2;both;1;VERRE MINI DUVEL 16,5CL       ;;100;0;0
2020;2020;1.41;-42;2;both;1;VERRE DUVEL BALLON 33CL       ;;100;0;0
2021;2021;1.14;-12;2;both;1;VERRE DUVEL 12CL              ;;100;0;0
2022;2022;1.41;-60;2;both;1;VERRE DUVEL 30 CL GRADUE 18CL ;;100;0;0
2023;2023;1.32;-12;2;both;1;VERRE EL GRANDE 25 CL         ;;100;0;0
2024;2024;2.31;6;2;both;1;VERRE ERDINGER 50 CL          ;;100;0;0
2025;2025;13.54;-1;2;both;1;VERRE QUEUE DE CHARRUE 300CL  ;;100;0;0
2026;2026;1.66;-12;2;both;1;VERRE FARO LIND. COURT 25CL   ;;100;0;0
2027;2027;1.33;0;2;both;1;VERRE FARO LIND. DROIT 25CL   ;;100;0;0
2028;2028;0.01;0;2;both;1;VERRE FILOU 25 CL             ;;100;0;0
2029;2029;0.01;-6;2;both;1;VERRE FILOU 50 CL             ;;100;0;0
2030;2030;2.18;-7;2;both;1;VERRE FRANZISKANER 50CL       ;;100;0;0
2031;2031;2.3;0;2;both;1;VERRE FRUIT DEFENDU           ;;100;0;0
2032;2032;1.8;0;2;both;1;VERRE GAVROCHE                ;;100;0;0
2033;2033;0.01;0;2;both;1;VERRE GLENLIVET 20CL          ;;100;0;0
2034;2034;2.6;0;2;both;1;VERRE GOLIATH 33 CL           ;;100;0;0
2035;2035;2.01;0;2;both;1;VERRE GORDON 25 CL            ;;100;0;0
2036;2036;2.43;0;2;both;1;VERRE GORDON 33 CL            ;;100;0;0
2037;2037;0.01;606;2;both;1;VERRE GRANINI                 ;;100;0;0
2038;2038;2.33;-42;2;both;1;VERRE GRISETTE 25 CL          ;;100;0;0
2039;2039;1.5;-480;2;both;1;VERRE GROLSCH 50CL            ;;100;0;0
2040;2040;1.5;-192;2;both;1;VERRE GROLSCH 25CL            ;;100;0;0
2041;2041;2.28;0;2;both;1;VERRE GUILLOTINE 25 CL        ;;100;0;0
2042;2042;2.28;0;2;both;1;VERRE GUILLOTINE 33 CL        ;;100;0;0
2043;2043;1.14;-24;2;both;1;VERRE GUINNESS 25CL           ;;100;0;0
2044;2044;2.27;-12;2;both;1;VERRE GUINNESS 50CL           ;;100;0;0
2045;2045;0.95;0;2;both;1;VERRE GUINESS 28 CL           ;;100;0;0
2046;2046;1.59;0;2;both;1;VERRE GUINESS 56 CL           ;;100;0;0
2047;2047;2.4;-7;2;both;1;VERRE GULDEN DRAAK 33 CL      ;;100;0;0
2048;2048;2.37;0;2;both;1;VERRE HAPKIN 33 CL            ;;100;0;0
2050;2050;1.92;-7;2;both;1;VERRE HOEGAARDEN 25 CL        ;;100;0;0
2051;2051;0.01;-4;2;both;1;VERRE HOEPFNER FERRARA 25CL   ;;100;0;0
2052;2052;1.93;-18;2;both;1;VERRE HOMMELBIER 25 CL        ;;100;0;0
2053;2053;2.29;-18;2;both;1;VERRE HOPUS 25 CL             ;;100;0;0
2054;2054;3.13;-30;2;both;1;VERRE HOPUS 33 CL             ;;100;0;0
2055;2055;1.42;0;2;both;1;VERRE HOPUS SHOOTER 4 CL      ;;100;0;0
2056;2056;2.22;0;2;both;1;VERRE CHOUFFE HOUBLON JAUG25CL;;100;0;0
2057;2057;0.01;0;2;both;1;VERRE JAMESON 20CL            ;;100;0;0
2058;2058;0.01;0;2;both;1;VERRE JEVER POKAL 25CL        ;;100;0;0
2059;2059;0.79;-5;2;both;1;VERRE JUPILER 25CL            ;;100;0;0
2060;2060;0.79;0;2;both;1;VERRE JUPILER 33CL            ;;100;0;0
2061;2061;1.31;0;2;both;1;VERRE JUPILER PIED 25CL       ;;100;0;0
2062;2062;1.99;360;2;both;1;VERRE KAPITTEL 25CL           ;;100;0;0
2063;2063;1.7;-24;2;both;1;VERRE KARLSBRAU 25CL          ;;100;0;0
2064;2064;3.15;-75;2;both;1;VERRE TRIPLE KARMELIET 58CL   ;;100;0;0
2065;2065;2.46;-209;2;both;1;VERRE KARMELIET  38CL         ;;100;0;0
2066;2066;2.15;-7;2;both;1;VERRE KASTEEL 25 CL           ;;100;0;0
2067;2067;2.15;0;2;both;1;VERRE KASTEELBIER JAUGE 33CL  ;;100;0;0
2068;2068;2.15;-9;2;both;1;VERRE KASTEEL 33 CL           ;;100;0;0
2069;2069;2.15;-4;2;both;1;VERRE KASTEEL JAUGE 25CL      ;;100;0;0
2070;2070;2.15;0;2;both;1;VERRE KASTEEL CUVEE DU CHATEAU;;100;0;0
2071;2071;4.21;-122;2;both;1;VERRE KWAK SANS SUPPORT       ;;100;0;0
2072;2072;4.22;24;2;both;1;VERRE KWAK FOND PLAT 33CL     ;;100;0;0
2073;2073;0.01;0;2;both;1;VERRE LAPHROAIG               ;;100;0;0
2074;2074;1.71;-10;2;both;1;VERRE LA TRAPPE 25 CL         ;;100;0;0
2075;2075;1.68;-6;2;both;1;VERRE LEFFE 25 CL             ;;100;0;0
2076;2076;1.85;0;2;both;1;VERRE LEFFE 33 CL             ;;100;0;0
2077;2077;1.99;0;2;both;1;VERRE LEROY STOUT 33 CL       ;;100;0;0
2078;2078;1.82;0;2;both;1;VERRE SERIGRAPHIE LIBERTINE   ;;100;0;0
2079;2079;1.12;-324;2;both;1;VERRE A PIED LICORNE 25 CL    ;;100;0;0
2080;2080;2.05;-186;2;both;1;VERRE LICORNE 50 CL           ;;100;0;0
2081;2081;1.41;-284;2;both;1;VERRE LICORNE BLACK 25 CL     ;;100;0;0
2082;2082;2.15;0;2;both;1;VERRE LIEFMAN 25CL PIED       ;;100;0;0
2083;2083;1.62;0;2;both;1;VERRE LIEFMANS 25 CL BAS      ;;100;0;0
2084;2084;0.01;0;2;both;1;VERRE A PIED LILLET TASTE 50CL;;100;0;0
2085;2085;1.69;-36;2;both;1;VERRE LINDEMANS 3 LOGOS 33 CL ;;100;0;0
2086;2086;1.68;-51;2;both;1;VERRE LINDEMANS KRIEK BALLON  ;;100;0;0
2087;2087;3.28;-255;2;both;1;VERRE LUPULUS 33 CL           ;;100;0;0
2088;2088;1.49;0;2;both;1;VERRE MC EWANS                ;;100;0;0
2089;2089;2.11;-133;2;both;1;VERRE MAREDSOUS JAUGE25CL FUT ;;100;0;0
2090;2090;2.11;-31;2;both;1;VERRE MAREDSOUS JAUGE 33CL    ;;100;0;0
2091;2091;1.66;6;2;both;1;VERRE MAREDSOUS JAUGE50CL     ;;100;0;0
2092;2092;4.55;-1;2;both;1;VERRE MAREDSOUS GRES          ;;100;0;0
2093;2093;1.82;0;2;both;1;VERRE MARTINS PALE ALE 33 CL  ;;100;0;0
2094;2094;2.02;0;2;both;1;VERRE MOEDER OVERSTE 33 CL    ;;100;0;0
2095;2095;2.06;0;2;both;1;VERRE MOEDER OVERSTE 25 CL    ;;100;0;0
2096;2096;1.71;12;2;both;1;VERRE MOINETTE 25 CL          ;;100;0;0
2097;2097;1.94;0;2;both;1;VERRE MOINETTE 33 CL          ;;100;0;0
2098;2098;2.16;0;2;both;1;VERRE MOINETTE BONVOEUX       ;;100;0;0
2099;2099;1.93;36;2;both;1;VERRE MONK'S STOUT            ;;100;0;0
2100;2100;1.87;0;2;both;1;VERRE MYSTIC 25 CL            ;BRASSERIE HAATCH;100;0;0
2101;2101;1.62;0;2;both;1;VERRE NAMUR BLANCHE 25CL      ;;100;0;0
2102;2102;1.1;0;2;both;1;VERRE BAL. NEUTRE BREUGHEL    ;;100;0;0
2104;2104;1.37;66;2;both;1;VERRE NONIC LICORNE 25 CL     ;;100;0;0
2105;2105;1.92;66;2;both;1;VERRE NONIC LICORNE 50 CL     ;;100;0;0
2106;2106;2.67;0;2;both;1;VERRE ORVAL 33CL              ;;100;0;0
2107;2107;1.5;648;2;both;1;VERRE SAS PILS 25CL           ;;100;0;0
2108;2108;2.84;-5;2;both;1;VERRE PAGE 24 TRIPLE          ;;100;0;0
2110;2110;2.03;-8;2;both;1;VERRE PATER LIEVEN 33CL       ;;100;0;0
2111;2111;2.22;-28;2;both;1;VERRE PAULANER 50CL           ;;100;0;0
2112;2112;3.01;0;2;both;1;VERRE PECH MEL BUSH 33 CL     ;;100;0;0
2113;2113;0.97;492;2;both;1;VERRE PERONI 25 CL            ;;100;0;0
2114;2114;1.65;-78;2;both;1;VERRE PETRUS 25 CL            ;;100;0;0
2116;2116;0.97;-13;2;both;1;VERRE PILSNER URQUELL 25CL    ;;100;0;0
2117;2117;1.34;-105;2;both;1;VERRE PILSNER URQUELL 50CL    ;;100;0;0
2119;2119;0.94;816;2;both;1;VERRE JEAN PRIMUS 25CL        ;;100;0;0
2120;2120;1.66;1040;2;both;1;VERRE PRIMUS OR SS PIED  25CL ;BRASSERIE HAATCH;100;0;0
2122;2122;1.64;-6;2;both;1;VERRE QUEUE DE CHARRUE 25CLFUT;;100;0;0
2123;2123;1.64;70;2;both;1;VERRE QUEUE DE CHARRUE 33CL   ;;100;0;0
2124;2124;1.86;0;2;both;1;VERRE QUEUE CHARRUE 50 CL     ;;100;0;0
2125;2125;2.6;0;2;both;1;VERRE QUINTINE 33CL           ;;100;0;0
2127;2127;2.39;77;2;both;1;VERRE ROCHEFORT 33CL          ;;100;0;0
2128;2128;1.64;0;2;both;1;VERRE RODENBACH 33 CL         ;;100;0;0
2129;2129;1.8;0;2;both;1;VERRE RODENBACH GRD CRU       ;;100;0;0
2130;2130;1.37;0;2;both;1;VERRE RODENBACH 25 CL         ;;100;0;0
2131;2131;1.14;0;2;both;1;VERRE RUSSIAN STD LONG DRINK  ;;100;0;0
2132;2132;2.1;60;2;both;1;VERRE SAISON 1900             ;;100;0;0
2135;2135;0.01;0;2;both;1;VERRE SCHNEIDER AVENTINUS 30CL;;100;0;0
2136;2136;0.01;5;2;both;1;VERRE SCHNEIDER WEISS 50CL    ;;100;0;0
2137;2137;1.84;0;2;both;1;VERRE ST BERNADUS 25 CL FUT   ;;100;0;0
2138;2138;1.84;42;2;both;1;VERRE ST BERNARDUS 33 CL      ;;100;0;0
2139;2139;1.18;0;2;both;1;VERRE STELLA 25 CL PIED       ;;100;0;0
2140;2140;1.83;0;2;both;1;VERRE STELLA 50 CL            ;;100;0;0
2141;2141;2.57;-13;2;both;1;VERRE ST FEUILLIEN 33CL       ;;100;0;0
2144;2144;3.11;0;2;both;1;VERRE ST FEUILLEN GRD CRU 33CL;;100;0;0
2145;2145;1.77;-12;2;both;1;VERRE ST FEUILLIEN SAISON 33CL;;100;0;0
2146;2146;2.95;6;2;both;1;VERRE STRAFF HENDRIK          ;;100;0;0
2147;2147;0.01;85;2;both;1;VERRE TEISSEIRE 35CL          ;;100;0;0
2148;2148;1.98;-65;2;both;1;VERRE TONGERLO 20/25CL        ;BRASSERIE HAATCH;100;0;0
2149;2149;2.56;-31;2;both;1;VERRE TRAPPE 33 CL            ;;100;0;0
2153;2153;1.88;0;2;both;1;VERRE TROUBADOURE 33 CL       ;;100;0;0
2154;2154;0.01;0;2;both;1;VERRE TULLAMORE DEW           ;;100;0;0
2155;2155;1.7;0;2;both;1;VERRE UR PILS 25CL            ;;100;0;0
2156;2156;2.12;0;2;both;1;VERRE URQUELL PIED            ;;100;0;0
2157;2157;2.2;0;2;both;1;VERRE URTHEL 33 CL            ;;100;0;0
2158;2158;1.81;0;2;both;1;VERRE URTHEL SAISONNIERE 33 CL;;100;0;0
2159;2159;1.12;-108;2;both;1;VERRE VEDETT 25CL             ;;100;0;0
2160;2160;2.27;6;2;both;1;VERRE VEDETT 50CL             ;;100;0;0
2161;2161;1.23;0;2;both;1;VERRE VEDETT DROIT            ;;100;0;0
2162;2162;1.41;-6;2;both;1;VERRE VEDETT PIED             ;;100;0;0
2163;2163;1.06;0;2;both;1;VERRE VICHTENAAR              ;;100;0;0
2165;2165;2.51;0;2;both;1;VERRE VILLIERS                ;;100;0;0
2166;2166;0.01;0;2;both;1;VERRE WELTENBURG ISAR 50CL    ;;100;0;0
2167;2167;0.01;0;2;both;1;VERRE WELTENBURG TRUMPF 25CL  ;;100;0;0
2168;2168;0.01;0;2;both;1;VERRE WELTENBURG WEISS HOP50CL;;100;0;0
2169;2169;2.71;-6;2;both;1;VERRE WESTMALE 33 CL          ;;100;0;0
2170;2170;2.19;0;2;both;1;VERRE WITKAP                  ;;100;0;0
2171;2171;1.13;-12;2;both;1;VERRE WITTEKERKE              ;;100;0;0
2172;2172;31.08;3;3;both;1;APERO MIX NOTEKRAKER 5KG      ;;100;0;0
2173;2173;29.9;12;3;both;1;HORECA MIX NOTEKRAKER 5KG     ;;100;0;0
2174;2174;29.9;3;3;both;1;MIX PAPRIKA NOTEKRAKER 5KG    ;;100;0;0
2176;2176;41.67;-7;2;both;1;LOCATION TENTE ABRI FACIL 3X3 ;;100;0;0
2177;2177;47.5;0;2;both;1;LOCATION 1 KIT DE 2 LIAISONS  ;;100;0;0
2178;2178;0.36;0;2;both;1;SAC ESPERANCE KRAFT 3 BLLES   ;;100;0;0
2179;2179;8.45;5;2;both;1;COFF CALENDRIER AVENT BIERES  ;;100;0;0
2180;2180;2;30;2;both;1;VERRE SAISON DUPONT 25/33CL   ;;100;0;0
2181;2181;8.33;9;2;both;1;BACHE PUBLICITAIRE            ;;100;0;0
2182;2182;10;0;2;both;1;POLO PUBLICITAIRE             ;;100;0;0
2183;2183;8;-1;2;both;1;T SHIRT PUBLICITAIRE          ;;100;0;0
2184;2184;4;0;2;both;1;VERRE MEAN SARDINE 30CL       ;;100;0;0
2185;2185;1;12;2;both;1;VERRE FUZETEA 30CL            ;;100;0;0
2186;2186;2.33;0;2;both;1;VERRE ABSINTHE                ;;100;0;0
2187;2187;39.17;0;2;both;1;LOC 1 KIT DEMI-COTE ABRI FACIL;;100;0;0
2188;2188;8.33;0;2;both;1;LOCATION BANC BODEGA          ;;100;0;0
2189;2189;39.17;0;2;both;1;LOC 1 LEST FONTE 15KG PR TENTE;;100;0;0
2190;2190;2;-6;2;both;1;VERRE GUE DES MOINES 25CL     ;;100;0;0
2191;2191;43.75;0;2;both;1;VERRE PAULANER 3L             ;;100;0;0
2192;2192;2.5;360;2;both;1;VERRE KAPITTEL 33CL           ;;100;0;0
2194;2194;8.33;0;2;both;1;LOCATION MACHINE PERFECT DRAFT;;100;0;0
2196;2196;2.5;0;3;both;1;TERR JAMBON PERIG & TOMME 180G;;100;0;0
2197;2197;2.19;0;3;both;1;FRAIRINE CUISSE GRENOUILLE 90G;;100;0;0
2198;2198;12.5;0;2;both;1;LOCATION TABLE BODEGA         ;;100;0;0
2199;2199;2.5;0;3;both;1;TARTARE TRUITE MAGRET FUME 90G;;100;0;0
2200;2200;2.5;0;3;both;1;TARTARE HOMARD AUX ZESTES 90G ;;100;0;0
2201;2201;2.25;0;3;both;1;DELICE TOMATES SECHEES 90G    ;;100;0;0
2202;2202;2.25;0;3;both;1;TAPENADE OLIVES NOIRES 90G    ;;100;0;0
2203;2203;3.13;0;3;both;1;CROUSTIL'AIL & FINES HERB 100G;;100;0;0
2204;2204;903.45;-2;2;both;1;GROUPE FROID 2TBG 35L/BIER+EAU;;100;0;0
2205;2205;1142.5;0;2;both;1;GROUPE FROID 3TBG 1/2 CV      ;;100;0;0
2206;2206;38.95;0;2;both;1;ADAPTATEUR FUT BONDE S TETE A ;;100;0;0
2207;2207;80.3;0;2;both;1;ADAPTATEUR RINCAGE A          ;;100;0;0
2208;2208;80.3;0;2;both;1;ADAPTATEUR RINCAGE G          ;;100;0;0
2209;2209;129.13;-2;2;both;1;AGITATEUR EBM TÊTE ROTATIVE   ;;100;0;0
2210;2210;641.17;-2;2;both;1;COLONNE OCCASION              ;;100;0;0
2211;2211;1.09;-1;2;both;1;DESANAMAX                     ;;100;0;0
2212;2212;118.55;0;2;both;1;DETENDEUR PRINC.N²CO² 2SORTIES;;100;0;0
2213;2213;115.95;-1;2;both;1;DETENDEUR HP GAUCHE MALE 1/4  ;;100;0;0
2214;2214;76;0;2;both;1;DETENDEUR SECONDAIRE          ;;100;0;0
2215;2215;3027.36;0;2;both;1;FIESTA 200 CLASSIC DIRECT 1CV ;;100;0;0
2216;2216;1275.58;0;2;both;1;FIESTA 36 1T + COMPENS 1/4CV  ;;100;0;0
2217;2217;104.4;-3;2;both;1;FLEXIBLE HP 1,5 M - AVEC CABLE;;100;0;0
2218;2218;1.28;-3;2;both;1;JOINT TORIQUE FLEXIBLE HP     ;;100;0;0
2219;2219;20.9;0;2;both;1;KIT CONDENSATEURS PERF PLATINE;;100;0;0
2220;2220;1890;0;2;both;1;LAVE VERRES CLASSIC 35X35     ;;100;0;0
2222;2222;1722.5;0;2;both;1;MACH GLACE GRANULAIRE 85KG/24H;;100;0;0
2223;2223;231.61;0;2;both;1;MACHINE PERFECT DRAFT         ;;100;0;0
2224;2224;2500;0;2;both;1;MACHINE TIRAGE PRESSION       ;;100;0;0
2225;2225;12508.92;-2;2;both;1;MACH TIRAGE PRESSION COMPLETE:;;100;0;0
2233;2233;244.47;-1;2;both;1;PLATEAU EMBOUTI 400X400       ;;100;0;0
2234;2234;81.14;0;2;both;1;PUREXOL BIDON 12,5KG          ;;1000;0;0
2242;2242;82.69;16;2;both;1;ADAPTATEUR RINÇAGE KEYKEG     ;;100;0;0
2244;2244;50;-2;2;both;1;TUYAUX ET RACCORDS            ;;100;0;0
2245;2245;211;0;2;both;1;TUYAU ALIM BICOUCHE LUPULUS   ;;100;0;0
2247;2247;1032.7;0;2;both;1;FROID SEC 1 TIRAGE 1/8CV 24L/H;;100;0;0
2248;2248;1113;0;2;both;1;VENTE H40 1T DIRECT 1/3CV     ;;100;0;0
2250;2250;6.2;-12;2;both;1;VENTE CHAISE PVC              ;;100;0;0
2251;2251;2533.95;0;2;both;1;FIESTA200 CLASSIC DIRECT 1/2CV;;100;0;0
2252;2252;5.17;-24;2;both;1;VENTE FAUTEUIL RIO +          ;;100;0;0
