ID;CODE_PRODUIT;LIBELLE;LIBELLE COMP.;FABRIQUANT;PRIX;ACCISE;CODE_TVA;UV_CAISSE;STOCK_UV;CONTENANCE;DEGRE;MARQUE;CONSIGNE_PAR_CONDITION_VENTE;CONDITION_VENTE;CATEGORIE
2053;2053;VERRE HOPUS 25 CL;;0;2.2874;0;2;6;-18;100;0;1;0;3    ;0
2054;2054;VERRE HOPUS 33 CL;;0;3.1271;0;2;6;-30;100;0;1;0;3    ;0
2055;2055;VERRE HOPUS SHOOTER 4 CL;;0;1.417;0;2;6;0;100;0;1;0;3    ;0
2056;2056;VERRE CHOUFFE HOUBLON JAUG25CL;STANDARD;0;2.2158;0;2;6;0;100;0;1;0;3    ;0
2057;2057;VERRE JAMESON 20CL;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2058;2058;VERRE JEVER POKAL 25CL;;0;0.0114;0;2;12;0;100;0;1;0;3    ;0
2059;2059;VERRE JUPILER 25CL;;0;0.7875;0;2;6;-5;100;0;1;0;3    ;0
2060;2060;VERRE JUPILER 33CL;;0;0.7875;0;2;6;0;100;0;1;0;3    ;0
2061;2061;VERRE JUPILER PIED 25CL;;0;1.309;0;2;6;0;100;0;1;0;3    ;0
2062;2062;VERRE KAPITTEL 25CL;;0;1.9908;0;2;6;360;100;0;1;0;3    ;0
2063;2063;VERRE KARLSBRAU 25CL;;0;1.7045;0;2;6;-24;100;0;1;0;3    ;0
2064;2064;VERRE TRIPLE KARMELIET 58CL;;0;3.1487;0;2;6;-75;100;0;1;0;3    ;0
2065;2065;VERRE KARMELIET  38CL;;0;2.4624;0;2;6;-209;100;0;1;0;3    ;0
2066;2066;VERRE KASTEEL 25 CL;;0;2.1453;0;2;6;-7;100;0;1;0;3    ;0
2067;2067;VERRE KASTEELBIER JAUGE 33CL;STANDARD;0;2.1453;0;2;6;0;100;0;1;0;3    ;0
2068;2068;VERRE KASTEEL 33 CL;;0;2.1453;0;2;6;-9;100;0;1;0;3    ;0
2069;2069;VERRE KASTEEL JAUGE 25CL;STANDARD;0;2.1453;0;2;6;-4;100;0;1;0;3    ;0
2070;2070;VERRE KASTEEL CUVEE DU CHATEAU;;0;2.1453;0;2;6;0;100;0;1;0;3    ;0
2071;2071;VERRE KWAK SANS SUPPORT;;0;4.2123;0;2;6;-122;100;0;1;0;3    ;0
2072;2072;VERRE KWAK FOND PLAT 33CL;;0;4.2179;0;2;6;24;100;0;1;0;3    ;0
2073;2073;VERRE LAPHROAIG;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2074;2074;VERRE LA TRAPPE 25 CL;;0;1.709;0;2;6;-10;100;0;1;0;3    ;0
2075;2075;VERRE LEFFE 25 CL;;0;1.6806;0;2;6;-6;100;0;1;0;3    ;0
2076;2076;VERRE LEFFE 33 CL;;0;1.8522;0;2;6;0;100;0;1;0;3    ;0
2077;2077;VERRE LEROY STOUT 33 CL;;0;1.9908;0;2;6;0;100;0;1;0;3    ;0
2078;2078;VERRE SERIGRAPHIE LIBERTINE;;0;1.8181;0;2;6;0;100;0;1;0;3    ;0
2079;2079;VERRE A PIED LICORNE 25 CL;;0;1.1249;0;2;6;-324;100;0;1;0;3    ;0
2080;2080;VERRE LICORNE 50 CL;;0;2.0453;0;2;6;-186;100;0;1;0;3    ;0
2081;2081;VERRE LICORNE BLACK 25 CL;;0;1.409;0;2;6;-284;100;0;1;0;3    ;0
2082;2082;VERRE LIEFMAN 25CL PIED;;0;2.1544;0;2;6;0;100;0;1;0;3    ;0
2083;2083;VERRE LIEFMANS 25 CL BAS;;0;1.6238;0;2;6;0;100;0;1;0;3    ;0
2084;2084;VERRE A PIED LILLET TASTE 50CL;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2085;2085;VERRE LINDEMANS 3 LOGOS 33 CL;;0;1.6897;0;2;6;-36;100;0;1;0;3    ;0
2086;2086;VERRE LINDEMANS KRIEK BALLON;;0;1.6806;0;2;6;-51;100;0;1;0;3    ;0
2087;2087;VERRE LUPULUS 33 CL;;0;3.2828;0;2;6;-255;100;0;1;0;3    ;0
2088;2088;VERRE MC EWANS;;0;1.4908;0;2;6;0;100;0;1;0;3    ;0
2089;2089;VERRE MAREDSOUS JAUGE25CL FUT;STANDARD;0;2.1135;0;2;6;-133;100;0;1;0;3    ;0
2090;2090;VERRE MAREDSOUS JAUGE 33CL;STANDARD;0;2.1135;0;2;6;-31;100;0;1;0;3    ;0
2091;2091;VERRE MAREDSOUS JAUGE50CL;STANDARD;0;1.6556;0;2;6;6;100;0;1;0;3    ;0
2092;2092;VERRE MAREDSOUS GRES;;0;4.5452;0;2;6;-1;100;0;1;0;3    ;0
2093;2093;VERRE MARTINS PALE ALE 33 CL;;0;1.8181;0;2;6;0;100;0;1;0;3    ;0
2094;2094;VERRE MOEDER OVERSTE 33 CL;;0;2.0192;0;2;6;0;100;0;1;0;3    ;0
2095;2095;VERRE MOEDER OVERSTE 25 CL;;0;2.0624;0;2;6;0;100;0;1;0;3    ;0
2096;2096;VERRE MOINETTE 25 CL;;0;1.709;0;2;6;0;100;0;1;0;3    ;0
2097;2097;VERRE MOINETTE 33 CL;;0;1.9351;0;2;6;0;100;0;1;0;3    ;0
2098;2098;VERRE MOINETTE BONVOEUX;;0;2.1624;0;2;6;0;100;0;1;0;3    ;0
2099;2099;VERRE MONK'S STOUT;;0;1.934;0;2;6;0;100;0;1;0;3    ;0
2100;2100;VERRE MYSTIC 25 CL;;2;1.8749;0;2;6;0;100;0;1;0;3    ;0
2101;2101;VERRE NAMUR BLANCHE 25CL;;0;1.625;0;2;6;0;100;0;1;0;3    ;0
2102;2102;VERRE BAL. NEUTRE BREUGHEL;;0;1.1022;0;2;6;0;100;0;1;0;3    ;0
2104;2104;VERRE NONIC LICORNE 25 CL;;0;1.3749;0;2;6;0;100;0;1;0;3    ;0
2105;2105;VERRE NONIC LICORNE 50 CL;;0;1.9203;0;2;6;0;100;0;1;0;3    ;0
2106;2106;VERRE ORVAL 33CL;;0;2.6669;0;2;6;0;100;0;1;0;3    ;0
2107;2107;VERRE SAS PILS 25CL;;0;1.5;0;2;6;648;100;0;1;0;3    ;0
2108;2108;VERRE PAGE 24 TRIPLE;;0;2.8408;0;2;6;-5;100;0;1;0;3    ;0
2110;2110;VERRE PATER LIEVEN 33CL;;0;2.0283;0;2;6;-8;100;0;1;0;3    ;0
2111;2111;VERRE PAULANER 50CL;;0;2.2158;0;2;6;-28;100;0;1;0;3    ;0
2112;2112;VERRE PECH MEL BUSH 33 CL;;0;3.0146;0;2;6;0;100;0;1;0;3    ;0
2113;2113;VERRE PERONI 25 CL;;0;0.9659;0;2;12;492;100;0;1;0;3    ;0
2114;2114;VERRE PETRUS 25 CL;;0;1.6499;0;2;6;-78;100;0;1;0;3    ;0
2116;2116;VERRE PILSNER URQUELL 25CL;;0;0.9659;0;2;6;-13;100;0;1;0;3    ;0
2117;2117;VERRE PILSNER URQUELL 50CL;;0;1.3408;0;2;6;-105;100;0;1;0;3    ;0
2119;2119;VERRE JEAN PRIMUS 25CL;;0;0.9431;0;2;6;816;100;0;1;0;3    ;0
2120;2120;VERRE PRIMUS OR SS PIED  25CL;;2;1.659;0;2;12;1040;100;0;1;0;3    ;0
2122;2122;VERRE QUEUE DE CHARRUE 25CLFUT;;0;1.6431;0;2;6;-6;100;0;1;0;3    ;0
2123;2123;VERRE QUEUE DE CHARRUE 33CL;;0;1.6431;0;2;6;-14;100;0;1;0;3    ;0
2124;2124;VERRE QUEUE CHARRUE 50 CL;;0;1.8613;0;2;6;0;100;0;1;0;3    ;0
2125;2125;VERRE QUINTINE 33CL;SPECIAL;0;2.5964;0;2;6;0;100;0;1;0;3    ;0
2127;2127;VERRE ROCHEFORT 33CL;;0;2.3851;0;2;6;5;100;0;1;0;3    ;0
2128;2128;VERRE RODENBACH 33 CL;;0;1.6431;0;2;6;0;100;0;1;0;3    ;0
2129;2129;VERRE RODENBACH GRD CRU;;0;1.7976;0;2;6;0;100;0;1;0;3    ;0
2130;2130;VERRE RODENBACH 25 CL;;0;1.3749;0;2;6;0;100;0;1;0;3    ;0
2131;2131;VERRE RUSSIAN STD LONG DRINK;;0;1.1363;0;2;6;0;100;0;1;0;3    ;0
2132;2132;VERRE SAISON 1900;;0;2.1033;0;2;6;60;100;0;1;0;3    ;0
2135;2135;VERRE SCHNEIDER AVENTINUS 30CL;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2136;2136;VERRE SCHNEIDER WEISS 50CL;;0;0.0114;0;2;6;5;100;0;1;0;3    ;0
2137;2137;VERRE ST BERNADUS 25 CL FUT;;0;1.8408;0;2;6;0;100;0;1;0;3    ;0
2138;2138;VERRE ST BERNARDUS 33 CL;;0;1.8408;0;2;6;6;100;0;1;0;3    ;0
2139;2139;VERRE STELLA 25 CL PIED;;0;1.1783;0;2;6;0;100;0;1;0;3    ;0
2140;2140;VERRE STELLA 50 CL;;0;1.8329;0;2;6;0;100;0;1;0;3    ;0
2141;2141;VERRE ST FEUILLIEN 33CL;;0;2.568;0;2;6;-13;100;0;1;0;3    ;0
2144;2144;VERRE ST FEUILLEN GRD CRU 33CL;;0;3.1133;0;2;6;0;100;0;1;0;3    ;0
2145;2145;VERRE ST FEUILLIEN SAISON 33CL;STANDARD;0;1.7658;0;2;6;-12;100;0;1;0;3    ;0
2146;2146;VERRE STRAFF HENDRIK;;0;2.9532;0;2;6;6;100;0;1;0;3    ;0
2147;2147;VERRE TEISSEIRE 35CL;;0;0.0114;0;2;6;85;100;0;1;0;3    ;0
2148;2148;VERRE TONGERLO 20/25CL;;2;1.9806;0;2;6;-65;100;0;1;0;3    ;0
2149;2149;VERRE TRAPPE 33 CL;;0;2.5635;0;2;6;-31;100;0;1;0;3    ;0
2153;2153;VERRE TROUBADOURE 33 CL;;0;1.8772;0;2;6;0;100;0;1;0;3    ;0
2154;2154;VERRE TULLAMORE DEW;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2155;2155;VERRE UR PILS 25CL;;0;1.7045;0;2;6;0;100;0;1;0;3    ;0
2156;2156;VERRE URQUELL PIED;;0;2.1215;0;2;6;0;100;0;1;0;3    ;0
2157;2157;VERRE URTHEL 33 CL;;0;2.1965;0;2;6;0;100;0;1;0;3    ;0
2158;2158;VERRE URTHEL SAISONNIERE 33 CL;;0;1.8056;0;2;6;0;100;0;1;0;3    ;0
2159;2159;VERRE VEDETT 25CL;;0;1.117;0;2;6;-108;100;0;1;0;3    ;0
2160;2160;VERRE VEDETT 50CL;;0;2.2726;0;2;6;6;100;0;1;0;3    ;0
2161;2161;VERRE VEDETT DROIT;;0;1.2295;0;2;6;0;100;0;1;0;3    ;0
2162;2162;VERRE VEDETT PIED;;0;1.4056;0;2;6;-6;100;0;1;0;3    ;0
2163;2163;VERRE VICHTENAAR;;0;1.0602;0;2;6;0;100;0;1;0;3    ;0
2165;2165;VERRE VILLIERS;;0;2.5101;0;2;6;0;100;0;1;0;3    ;0
2166;2166;VERRE WELTENBURG ISAR 50CL;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2167;2167;VERRE WELTENBURG TRUMPF 25CL;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2168;2168;VERRE WELTENBURG WEISS HOP50CL;;0;0.0114;0;2;6;0;100;0;1;0;3    ;0
2169;2169;VERRE WESTMALE 33 CL;;0;2.7089;0;2;6;-6;100;0;1;0;3    ;0
2170;2170;VERRE WITKAP;;0;2.1908;0;2;6;0;100;0;1;0;3    ;0
2171;2171;VERRE WITTEKERKE;;0;1.1261;0;2;6;-12;100;0;1;0;3    ;0
2172;2172;APERO MIX NOTEKRAKER 5KG;;0;29.9;0;3;1;7;100;0;1;0;     ;0
2173;2173;HORECA MIX NOTEKRAKER 5KG;;0;29.9;0;3;1;10;100;0;1;0;     ;0
2174;2174;MIX PAPRIKA NOTEKRAKER 5KG;;0;29.9;0;3;1;7;100;0;1;0;     ;0
2176;2176;LOCATION TENTE ABRI FACIL 3X3;BROOKLAND;0;41.6667;0;2;1;-7;100;0;1;0;     ;0
2177;2177;LOCATION 1 KIT DE 2 LIAISONS;COMPTOIR + TENTE ABRI FACIL;0;47.5;0;2;1;0;100;0;1;0;     ;0
2178;2178;SAC ESPERANCE KRAFT 3 BLLES;BRUN NOIR / REF 4169;0;0.3625;0;2;1;0;100;0;1;0;     ;0
2179;2179;COFF CALENDRIER AVENT BIERES;VIDE;0;8.45;0;2;1;3;100;0;1;0;     ;0
2180;2180;VERRE SAISON DUPONT 25/33CL;;0;2;0;2;6;239;100;0;1;0;3    ;0
2181;2181;BACHE PUBLICITAIRE;;0;8.3334;0;2;1;9;100;0;1;0;     ;0
2182;2182;POLO PUBLICITAIRE;;0;10;0;2;1;0;100;0;1;0;     ;0
2183;2183;T SHIRT PUBLICITAIRE;;0;8;0;2;1;-1;100;0;1;0;     ;0
2184;2184;VERRE MEAN SARDINE 30CL;;0;4;0;2;6;0;100;0;1;0;3    ;0
2185;2185;VERRE FUZETEA 30CL;;0;1;0;2;6;12;100;0;1;0;3    ;0
2186;2186;VERRE ABSINTHE;;0;2.3334;0;2;1;0;100;0;1;0;3    ;0
2187;2187;LOC 1 KIT DEMI-COTE ABRI FACIL;3M / 2 BARRES 1 BACHE BLANCHE;0;39.1667;0;2;1;0;100;0;1;0;     ;0
2188;2188;LOCATION BANC BODEGA;;0;8.3334;0;2;1;0;100;0;1;0;     ;0
2189;2189;LOC 1 LEST FONTE 15KG PR TENTE;ABRI FACIL;0;39.1667;0;2;1;0;100;0;1;0;     ;0
2190;2190;VERRE GUE DES MOINES 25CL;GUSTO;0;2;0;2;6;-24;100;0;1;0;3    ;0
2191;2191;VERRE PAULANER 3L;;0;43.75;0;2;1;0;100;0;1;0;3    ;0
2192;2192;VERRE KAPITTEL 33CL;;0;2.5;0;2;6;360;100;0;1;0;3    ;0
2194;2194;LOCATION MACHINE PERFECT DRAFT;;0;8.3334;0;2;1;0;100;0;1;0;     ;0
2196;2196;TERR JAMBON PERIG & TOMME 180G;SARLADAISE;0;2.5;0;3;8;0;100;0;1;0;3    ;0
2197;2197;FRAIRINE CUISSE GRENOUILLE 90G;;0;2.1875;0;3;13;0;100;0;1;0;3    ;0
2198;2198;LOCATION TABLE BODEGA;;0;12.5;0;2;1;0;100;0;1;0;     ;0
2199;2199;TARTARE TRUITE MAGRET FUME 90G;;0;2.5;0;3;13;0;100;0;1;0;3    ;0
2200;2200;TARTARE HOMARD AUX ZESTES 90G;CITRON & CORIANDRE;0;2.5;0;3;13;0;100;0;1;0;3    ;0
2201;2201;DELICE TOMATES SECHEES 90G;;0;2.25;0;3;12;0;100;0;1;0;3    ;0
2202;2202;TAPENADE OLIVES NOIRES 90G;;0;2.25;0;3;12;0;100;0;1;0;3    ;0
2203;2203;CROUSTIL'AIL & FINES HERB 100G;ETUI;0;3.125;0;3;8;0;100;0;1;0;3    ;0
2204;2204;GROUPE FROID 2TBG 35L/BIER+EAU;LENNE CREATION;0;903.45;0;2;1;-2;100;0;1;0;     ;0
2205;2205;GROUPE FROID 3TBG 1/2 CV;;0;1142.5;0;2;1;0;100;0;1;0;     ;0
2206;2206;ADAPTATEUR FUT BONDE S TETE A;ASFBSTA00;0;38.95;0;2;1;0;100;0;1;0;1    ;0
2207;2207;ADAPTATEUR RINCAGE A;TETE PLATE;0;80.3;0;2;1;0;100;0;1;0;     ;0
2208;2208;ADAPTATEUR RINCAGE G;TETE TRIANGLE;0;80.3;0;2;1;0;100;0;1;0;     ;0
2209;2209;AGITATEUR EBM TÊTE ROTATIVE;PRISE FELLER;0;129.13;0;2;1;-2;100;0;1;0;     ;0
2210;2210;COLONNE OCCASION;;0;641.1666;0;2;1;-2;100;0;1;0;     ;0
2211;2211;DESANAMAX;POUR SANITATION MACHINE TIRAGE;0;1.087;0;2;1;-1;100;0;1;0;     ;0
2212;2212;DETENDEUR PRINC.N²CO² 2SORTIES;SERRAGE 6 PANS 2 PRISES;0;118.55;0;2;1;0;100;0;1;0;     ;0
2213;2213;DETENDEUR HP GAUCHE MALE 1/4;1SORTIE GUEST AVEC VANNE;0;115.95;0;2;1;-1;100;0;1;0;     ;0
2214;2214;DETENDEUR SECONDAIRE;;0;76;0;2;1;0;100;0;1;0;     ;0
2215;2215;FIESTA 200 CLASSIC DIRECT 1CV;AVEC DETENTEUR  200L/H MAXI;0;3027.36;0;2;1;0;100;0;1;0;     ;0
2216;2216;FIESTA 36 1T + COMPENS 1/4CV;AVEC DETEND 50L/H TETE EN SUS;0;1275.58;0;2;1;0;100;0;1;0;     ;0
2217;2217;FLEXIBLE HP 1,5 M - AVEC CABLE;SORTIE MALE 1/2;0;104.4;0;2;1;-3;100;0;1;0;     ;0
2218;2218;JOINT TORIQUE FLEXIBLE HP;;0;1.28;0;2;1;-3;100;0;1;0;     ;0
2219;2219;KIT CONDENSATEURS PERF PLATINE;CYB-189880;0;20.9;0;2;1;0;100;0;1;0;     ;0
2222;2222;MACH GLACE GRANULAIRE 85KG/24H;RES.20KG CONDENSEUR A AIR;0;1722.5;0;2;1;0;100;0;1;0;     ;0
2223;2223;MACHINE PERFECT DRAFT;PHILIPS;0;224.71;0;2;1;2;100;0;1;0;     ;0
2224;2224;MACHINE TIRAGE PRESSION;;0;2500;0;2;1;0;100;0;1;0;     ;0
2225;2225;MACH TIRAGE PRESSION COMPLETE:;FIXE;0;12508.92;0;2;1;-2;100;0;1;0;     ;0
2233;2233;PLATEAU EMBOUTI 400X400;RINCE VERRE ET VIDANGE 1 TROU;0;244.47;0;2;1;-1;100;0;1;0;     ;0
2234;2234;PUREXOL BIDON 12,5KG;;0;81.14;0;2;1;0;1000;0;1;0;     ;0
2242;2242;ADAPTATEUR RINÇAGE KEYKEG;AVEC VANNE SORTIE GUEST;0;82.69;0;2;1;16;100;0;1;0;     ;0
2244;2244;TUYAUX ET RACCORDS;;0;50;0;2;1;-2;100;0;1;0;     ;0
2245;2245;TUYAU ALIM BICOUCHE LUPULUS;EXT 9.5MM POLYAMIDE 7 9.5;0;211;0;2;1;0;100;0;1;0;     ;0
2247;2247;FROID SEC 1 TIRAGE 1/8CV 24L/H;TETE EN SUS;0;1032.7;0;2;1;0;100;0;1;0;     ;0
2248;2248;VENTE H40 1T DIRECT 1/3CV;TETE EN SUS;0;1113;0;2;1;0;100;0;1;0;     ;0
2250;2250;VENTE CHAISE PVC;;0;6.2;0;2;1;-12;100;0;1;0;     ;0
2251;2251;FIESTA200 CLASSIC DIRECT 1/2CV;AVEC DETENTEUR  200L/H MAXI;0;2533.95;0;2;1;0;100;0;1;0;     ;0
2252;2252;VENTE FAUTEUIL RIO +;;0;5.1666;0;2;1;-24;100;0;1;0;     ;0
2253;2253;TABLE RONDE REFACTUREE;DETERIOREE;0;9.2;0;2;1;-3;100;0;1;0;     ;0
2254;2254;TABLE MICHIGAN BORDEAUX REFACT;DETERIOREE;0;16.09;0;2;1;-1;100;0;1;0;     ;0
2255;2255;FORFAIT MONTAGE COMPRENANT :;TUYAUX/RACCORDS/MAIN D'OEUVRE;0;140;0;2;1;0;100;0;1;0;     ;0
2256;2256;FRAIS DE DEPLACEMENTS;SERVICE TECHNIQUE;0;83.3334;0;2;1;-4;100;0;1;0;     ;0
2257;2257;MANO BOUTEILLE DOUBLE SORTIE;;0;150.65;0;2;1;-1;100;0;1;0;     ;0
2258;2258;FRAIS DE LIVRAISON + REPRISE;ALLER / RETOUR;0;41.6667;0;2;1;-62;100;0;1;0;     ;0
2259;2259;FRAIS DE REJET DE TRAITE;;0;19.1;0;2;1;-44;100;0;1;0;     ;0
2260;2260;FRAIS DE REMISE EN ETAT;MATERIEL ENDOMMAGE;0;41.6675;0;2;1;0;100;0;1;0;     ;0
2262;2262;FRAIS MAIN D'OEUVRE;;0;41.667;0;2;1;0;100;0;1;0;     ;0
2264;2264;LOCATION COMPTOIR ABRI FACIL;PLIANT P/TENTE 3X3 BROOKLAND;0;8.3233;0;2;1;-24;100;0;1;0;     ;0
2265;2265;LOCATION TENTE ABRI FACIL 4X4;BROOKLAND;0;79.584;0;2;1;0;100;0;1;0;     ;0
2266;2266;LOCATION TENTE ABRI 4X8;BROOKLAND;0;189.6;0;2;1;0;100;0;1;0;     ;0
2267;2267;LOCATION BACHE ROUGE 3C ABS;;0;8.334;0;2;1;-2;100;0;1;0;     ;0
2268;2268;LOCATION BUVETTE HEXAGONALE;SI FACT INF OU EGALE A 300 €;0;62.5;0;2;1;0;100;0;1;0;     ;0
2269;2269;LOCATION CAMION FRIGO 3T5;;0;410.8333;0;2;1;-1;100;0;1;0;     ;0
2270;2270;LOCATION CHAISE PLASTIQUE;;0;1.25;0;2;1;-226;100;0;1;0;     ;0
2271;2271;LOCATION COMPTOIRS ABS 2M;2CI;0;8.3334;0;2;1;24;100;0;1;0;     ;0
2272;2272;FRAIS PICKING;;0;25;0;2;1;21;100;0;1;0;     ;0
2273;2273;LOCATION FRIGO 300 BOITES;;0;20.8333;0;2;1;-10;100;0;1;0;     ;0
2275;2275;LOCATION MACHINE A CAFE 10L;AVEC ROBINET;0;16.6666;0;2;1;-13;100;0;1;0;     ;0
2276;2276;LOCATION MACHINE 2 TIRAGES;;0;20.8333;0;2;1;-30;100;0;1;0;     ;0
2277;2277;LOCATION MACHINE 1 TIRAGE;;0;20.8333;0;2;1;-71;100;0;1;0;     ;0
2278;2278;LOCATION REMORQUE FRIGO;LOC FROID;0;350;0;2;1;-4;100;0;1;0;     ;0
2279;2279;LOCATION TABLE RONDE PVC;;0;1.6666;0;2;1;-59;100;0;1;0;     ;0
2280;2280;LOCATION TABLE CARRE PVC;;0;1.6666;0;2;1;-15;100;0;1;0;     ;0
2281;2281;LOCATION TETE CREUSE;RACCORD RAPIDE;0;130;0;2;1;-33;100;0;1;0;     ;0
2285;2285;SANITATION 1T PRESSION CHEZ OB;EFFECTUEE DANS NOS LOCAUX;0;25;0;2;1;-3;100;0;1;0;     ;0
2286;2286;SANITATION 1/2 T PRESSION EXT.;EFFECTUEE CHEZ LE CLIENT;0;37.5;0;2;1;-153;100;0;1;0;     ;0
2294;2294;LOCATION TETE PLATE;RACCORD RAPIDE;0;130;0;2;1;-69;100;0;1;0;     ;0
2295;2295;LOCATION TETE KEYKEG;RACCORD RAPIDE;0;130;0;2;1;-68;100;0;1;0;     ;0
2296;2296;LOCATION TETE TRAPPE;RACCORD RAPIDE;0;130;0;2;1;-2;100;0;1;0;     ;0
2302;2302;RHUM BOTRAN RES SOLERA 15A 70C;;0;25;0;2;3;0;70;40;1;0;     ;0
2304;2304;RHUM MILLONARIO SOLERA 15A 70C;PEROU AMERIQUE DU SUD;0;31.3002;0;2;1;5;70;40;1;0;     ;0
2306;2306;RHUM 3 RIV BLANC 40°  70CL;CUV SPECIALE MARTINIQUE;0;9.934;0;2;6;0;70;40;1;0;     ;0
2308;2308;CARPANO ANTICA FORMULA 100CL;BOITE METAL;0;23.7841;0;2;1;9;100;16.5;1;0;     ;0
2311;2311;PORTO GRAHAM'S FINE WHITE 75CL;PORTUGAL;0;9.8;0;2;1;2;75;19;1;0;     ;0
2313;2313;ABSINTHES MORAND 70 CL;SUISSE;0;32.9815;0;2;1;4;70;50;1;0;     ;0
2316;2316;GIN LARIOS 70CL;ROYAUME UNI;0;9;0;2;6;0;70;37.5;1;0;     ;0
2318;2318;AMER CYNAR 100CL;APERITIF ITALIEN;0;17.5;0;2;1;19;100;16.5;1;0;     ;0
2324;2324;VODKA ABSOLUT 70CL;SUEDE;0;15.0652;0;2;6;0;70;40;1;0;     ;0
2331;2331;MEZCAL REY ZAPOTECO BIO 50CL;JOVEN ESCAPIN / MEXIQUE;0;29.7405;0;2;1;1;50;50;1;0;     ;0
2349;2349;WHISKY HUDSON BABY 14A 35CL;STRAIGHT BOURBON / NEW-YORK;0;36.7975;0;2;1;2;35;46;1;0;     ;0
2356;2356;CAMPLAZENS LANGUEDOC ROSE 75C;AOC;0;5.3;0;2;6;77;75;14.5;1;0;     ;21
2358;2358;CAMPLAZENS IGP OC GRENACHE75CL;ROUGE;0;5.2504;0;2;6;63;75;15;1;0;     ;20
2359;2359;CAMPLAZENS MARSELAN RGE 75CL;IGP COTEAUX NARBONNE;0;5.4;0;2;6;16;75;15;1;0;     ;20
2360;2360;CAMPLAZENS IGP OC SYRAH 75CL;ROUGE;0;5.4;0;2;6;157;75;13;1;0;     ;20
2361;2361;CAMPLAZENS VIOGNIER BLC 75CL;IGP OC;0;5.5;0;2;6;232;75;13.5;1;0;     ;22
2363;2363;BIB 10L GAYREL ROUGE;IGP COTES DU TARN;0;21.5;0;2;1;61;1000;12.5;1;0;4    ;0
2364;2364;BIB 10L GAYREL ROSE;IGP COTES DU TARN;0;21.5;0;2;1;16;1000;12.5;1;0;4    ;0
2365;2365;SAC REUTILISABLE 45X45X22;SRC45;0;0.25;0;2;1;0;100;0;1;0;     ;0
2367;2367;VINA ESMERALDA BLANC 75CL;CATALUNA ESPAGNE;0;5.5;0;2;6;4;75;11;1;0;     ;0
2374;2374;PROSECCO RICCADONNA 75CL;EXTRA DRY;0;7.45;0;2;6;158;75;11;1;0;     ;0
2376;2376;CHAMP TRICHET AUTH BRUT 75CL;PREMIER CRU;0;18.3;0;2;6;27;75;12;1;0;     ;0
2377;2377;CHAMP TRICHET AUTH ROSE 75CL;BRUT PREMIER CRU;0;18.8;0;2;6;7;75;12;1;0;     ;0
2378;2378;CH TRICHET HERITAGE 1E CRU 75C;BLANC DE BLANCS;0;21.5;0;2;6;4;75;12;1;0;     ;0
2379;2379;CH TRICHET AUTH DEMI-SEC 75CL;PREMIER CRU;0;18.3;0;2;6;21;75;12;1;0;     ;0
2380;2380;CHAMP TRICHET AUTH BRUT 37.5CL;PREMIER CRU;0;11.7;0;2;6;27;38;12;1;0;     ;0
2381;2381;CUVEE WATOU TRIPLE 30L;;13;3.3;0.3184;2;30;0;100;8;1;30;1    ;10
2403;2403;BASQUELAND IMPARABLE 30L K;WEST COAST IPA;133;4.576;0.27064;2;30;510;100;6.8;1;0;5    ;1
2434;2434;MEANTIME IPA  30L;;67;4.4;0.58904;2;30;-60;100;7.4;1;30;1    ;1
2445;2445;SAS PILS 25 VC;BELGIQUE;14;0.5055;0.04975;2;24;1247;25;5;0;4.5;2    ;0
2446;2446;LIVINUS BLONDE 33VC;BELGIQUE;14;1.0396;0.13134;2;24;0;33;10;1;4.5;2    ;0
2447;2447;DE LEITE MA MERE SPECIALE 33VC;IPA;66;2.0496;0.0788;2;24;14;33;6;1;2.4;3    ;1
2448;2448;VAL DIEU GRAND CRU 33VC;BRUNE;46;2.0875;0.13791;2;24;0;33;10.5;1;4.5;2    ;12
2464;2464;CAMPARI LIQUEUR AMERE 100CL;ITALIE;0;18.3;0;2;6;11;100;25;1;0;     ;0
2465;2465;BASQ IMPARABLE 33VP BOUTEILLE;WEST COAST IPA;133;2.128;0.08931;2;24;266;33;6.8;1;0;3    ;0
2551;2551;HANSSENS LAMB RASPBERRY 37.5VP;EXPERIMENTAL /  BELGIQUE;33;4.5791;0.0597;2;12;11;38;4;1;0;3    ;0
2552;2552;HANSSENS OUDBEITJE 37.5VP;LAMBIC FRAISES FRAICHES;33;3.7829;0.08955;2;12;11;38;6;1;0;3    ;13
2553;2553;HANSSENS SCHAARB KRIEK 37,5VP;LAMBIC ARTISANALE / BELGIQUE;33;5.502;0.09701;2;12;11;38;6.5;1;0;3    ;0
2558;2558;CUVEE DE RANKE 75VC;BIERE VIEILLIE FUT + LAMBIC;16;5.0518;0.20895;2;6;48;75;7;1;1.5;3    ;2
2559;2559;LIVINUS BLONDE 75VC;BELGIQUE;14;2.9042;0.2985;2;12;97;75;10;1;4.2;2    ;0
